datetime,MA 5/20 (BTC),TopkDropout,SoftTopk,LightGBM rotation,EnhancedIndexing,BTC buy and hold,Crypto basket buy and hold
2019-02-11,0.9323029242301063,0.9153225040847723,0.9084653872041439,0.7251351326342376,0.927940988815148,0.9383865689462733,1.0875077
2019-02-12,0.9317354511652334,0.9315191270030796,0.922988303841714,0.7410498073642019,0.9411121530922485,0.9377854096810511,1.0314633
2019-02-13,0.9289277214154277,0.9043044495650594,0.9010959768322654,0.7062973480611504,0.9207762071508054,0.9348110522417746,1.0429513
2019-02-14,0.9251824955631192,0.896688418991957,0.8933890405985948,0.7017503158379228,0.913182223196638,0.9308435751004613,1.0232413
2019-02-15,0.9264383331524975,0.9143011808126571,0.9089536886579255,0.7204257329524666,0.927622302317403,0.932173936898495,1.0158758
2019-02-16,0.9303316164077842,0.931238613896471,0.9239951815656712,0.7378019626039923,0.9417635881655614,0.9362982964666127,1.0279818
2019-02-17,0.9408691111502594,0.9676547608968845,0.9659119198731677,0.7426737916929743,0.9817358545672134,0.9474610697095538,1.0407524
2019-02-18,1.00055612206999,1.0538601974171338,1.0494430444447629,0.805845326288534,1.0686740243646282,1.0106899118819839,1.0709791
2019-02-19,1.0057397575167326,1.0425976996586461,1.0382692793077124,0.8050765497007147,1.0581768456620737,1.0161811941202106,1.1760757
2019-02-20,1.0183176495205926,1.1087794015784207,1.0975973674621842,0.8283212733778693,1.1150079097499217,1.0295054312169578,1.1678005
2019-02-21,1.0081329506321626,1.066735444012813,1.0603017849206382,0.8123506452697982,1.0784834784802189,1.0187163507501593,1.2226415
2019-02-22,1.0190652249593077,1.081901415317524,1.075232783804822,0.82558798882212,1.093480233485898,1.0302973980553782,1.1840911
2019-02-23,1.0605096122211177,1.141559534172901,1.1351110319812452,0.8838969689966963,1.154376828351901,1.0742011229887967,1.2004719
2019-02-24,0.9677963435567523,0.9674113476244062,0.9667220651455096,0.7456275580311315,0.9855769808194184,0.9759862009772478,1.2679627
2019-02-25,0.988661655328209,1.0078993871436681,1.0061360373761625,0.7449214194778631,1.0252120384746644,0.9980896158078676,1.0843849
2019-02-26,0.983897435543361,0.9929564164806844,0.991795437833627,0.7406371650449908,1.0113332329973042,0.9930426562499365,1.1273148
2019-02-27,0.9840035092157143,0.993104771114818,0.9907977657267631,0.7407168376161465,1.0099422877742406,0.9931549987840949,1.1139328
2019-02-28,0.9820864730451757,0.9992151837668819,0.9958795878549446,0.7392769402569178,1.0141764587478073,0.991124198477996,1.1119432
2019-03-01,0.9855479924825017,1.0172092376177981,1.0109670332874316,0.741876908256126,1.028589180374234,0.9947911394798837,1.1139398
2019-03-02,0.986418929012063,1.0280932815566062,1.0171642283157833,0.7425310739042467,1.0341730239744764,0.9957137568038967,1.1289083
2019-03-03,0.9808010601161461,1.0157655411795214,1.0041315219120033,0.7418250812259679,1.0198034253819073,0.9897625193063578,1.1359676
2019-03-04,0.9595311504700739,0.9779283882599221,0.9680418671611565,0.7250769885809969,0.9837876878034993,0.967230417581388,1.1211302
2019-03-05,0.9584455799783487,1.0943339508662129,1.0756282863029756,0.7518506918526207,1.0875026701630994,1.0048327527150367,1.0808886
2019-03-06,0.9584455799783487,1.132187132130059,1.1062316566025052,0.7532091588398214,1.1151533653411199,1.006740694543436,1.1828357
2019-03-07,0.9584455799783487,1.1467218767252894,1.1162353882766916,0.7541694450686334,1.1238170878071265,1.0080893988726023,1.2073104
2019-03-08,0.9584455799783487,1.121313028351587,1.0914063015847304,0.7515771356743618,1.1000215955483017,1.004448618849475,1.2154968
2019-03-09,0.9584455799783487,1.1585400337511675,1.1253372016078518,0.7507689899335237,1.134167007033586,1.0237580672314837,1.1932393
2019-03-10,0.9537971741615708,1.1419086776320961,1.1115805548205235,0.7359004251274875,1.1180572912695033,1.0195553250648155,1.2327553
2019-03-11,0.9418862206128457,1.115858515720375,1.0892019059904399,0.7154124587730031,1.0953647734696657,1.006163084971992,1.2148485
2019-03-12,0.9442851643730987,1.1362663728744622,1.1052318848876999,0.7346587474212649,1.1099768064387041,1.0088603853411175,1.1885762
2019-03-13,0.9421977297396708,1.1211073832854919,1.0933596108293895,0.7205034131556655,1.0984837278703539,1.006513343394453,1.2027289
2019-03-14,0.9428788048045331,1.1282702114730736,1.0989238248725732,0.7273327352738269,1.1052995736636055,1.007279092390895,1.1886632
2019-03-15,0.9542342176641546,1.164895863854686,1.1291359127142377,0.7586234966137158,1.1390260734794493,1.0200466423033165,1.201358
2019-03-16,0.9745042169968736,1.2101248528008264,1.167587265449011,0.7579016983360582,1.1805738249689415,1.042837463137994,1.2534223
2019-03-17,0.9691600960375455,1.1952938120750158,1.1534502808277574,0.7487448049848371,1.167885764308993,1.0368287156363771,1.3135518
2019-03-18,0.9699713591033073,1.197386219197864,1.1653252423870244,0.7795254079220174,1.1780083270628652,1.0377408807919541,1.2983489
2019-03-19,0.9770263683203145,1.1995799181381344,1.1661773633242933,0.776929464536279,1.1796762776745071,1.0456733078118057,1.2969549
2019-03-20,0.9842324500998301,1.2082268507584828,1.1712235703940783,0.7722010986641686,1.184941772899849,1.0537755666920814,1.3024155
2019-03-21,0.9704967079805202,1.169518723657695,1.133849351619538,0.7447581574326955,1.148298159905701,1.038331612734493,1.3117113
2019-03-22,0.9730583583661346,1.1880211360266668,1.1527573810264717,0.7610292051974034,1.1661948835725806,1.0412118210237251,1.2746296
2019-03-23,0.9729769766776911,1.2295749779337652,1.1969909580947697,0.8035380257084014,1.2068713372705735,1.041120343020212,1.2895273
2019-03-24,0.9697435584774965,1.2122121988551422,1.181257335211397,0.794637547337081,1.1918915204277816,1.0374848152129856,1.3175356
2019-03-25,0.955333721731036,1.1895336012443143,1.1578675576049278,0.7732209436705875,1.1687552650772792,1.0212829579399665,1.3030038
2019-03-26,0.9585694667438011,1.1854205575420955,1.1538193553116785,0.7700687469119487,1.1653836352664337,1.0249211060847025,1.2795043
2019-03-27,0.9829957775943376,1.2534253788718759,1.2218250214111435,0.8262989319374551,1.2311802812737063,1.0523851193022755,1.2786353
2019-03-28,0.9794252553290416,1.2323582727326425,1.2016819308901459,0.811789447499135,1.2119839170530724,1.0483705886652885,1.3404458
2019-03-29,0.9979844231556076,1.2527766131868574,1.2211974947424238,0.8258354110380887,1.2331112826667263,1.0692378750565505,1.3228731
2019-03-30,0.9987119777203552,1.2311601966401493,1.2002722776237205,0.8099815533030561,1.2138273877509633,1.0700559331517807,1.3517494
2019-03-31,0.998909586534275,1.2377181393717847,1.207810626265005,0.8189282918099152,1.220331214425452,1.0702781437301687,1.3365159
2019-04-01,1.0086749918868343,1.2336990411767346,1.2028421366861437,0.8176371260157024,1.2163194740997898,1.0812580341354818,1.338685
2019-04-02,1.186486262928734,1.6558385899206338,1.6238005131998188,0.9604800364374464,1.6050366378181014,1.2811823070427237,1.3385847
2019-04-03,1.2036971847494726,1.9187752687500574,1.8909140715444845,0.9743816208594998,1.8419846526610335,1.3005336610494362,1.7083755
2019-04-04,1.1875462679334419,1.8669677849396946,1.8366192436511248,0.9613362223648609,1.7911026089585556,1.2823741752023945,1.8717084
2019-04-05,1.2187346366231986,1.9373716265508274,1.9006576510042084,0.9865276528322482,1.8542350272786707,1.317441234248386,1.8304036
2019-04-06,1.2207244586317152,2.0163363256771007,1.975648825239716,0.9881348693964954,1.9201493776940577,1.3196785861216769,1.901495
2019-04-07,1.2545627830817154,2.0483890109407015,2.0130572354354537,1.0154667188431463,1.960477992853692,1.3577251449381809,1.9512546
2019-04-08,1.2756580063556198,1.989341707178371,1.9564603539383472,1.0144856788396428,1.9155845454487097,1.3814437969052082,1.9996195
2019-04-09,1.25280076169901,1.9173291946956394,1.8863509727471162,0.9689142918985673,1.8495554624338146,1.3557439374315825,1.9784645
2019-04-10,1.2833383038873218,1.9619669218329019,1.9301968091177453,0.9976883952232575,1.8913812629477336,1.390079203547184,1.9148345
2019-04-11,1.2188833256216105,1.7536586179688414,1.7325481026054033,0.8917374883054549,1.7058007421191188,1.317608431471042,1.9575379
2019-04-12,1.2274585947200887,1.7815384931450429,1.764338495081975,0.9276040154631889,1.7342620105031297,1.327250087864739,1.7791371
2019-04-13,1.2246761808979012,1.7579100318777596,1.7416864864542045,0.915254477590361,1.7137420595844761,1.3241216722369846,1.796817
2019-04-14,1.247468274802535,1.862185809116391,1.8376055692591304,0.9139849800507958,1.8026003684880916,1.3497482307181623,1.7799907
2019-04-15,1.216254367926028,1.8568944219502561,1.8495481847081487,0.8557976155899624,1.8068371226492639,1.3146524931908175,1.864076
2019-04-16,1.2564479552760826,1.8991111731758514,1.8884643047550826,0.8832651887591587,1.8473244158265076,1.3598447069882638,1.8300996
2019-04-17,1.2620501254246392,1.8613978998942653,1.852621143138551,0.8652299090921087,1.8162164541204529,1.3661435024421384,1.8836079
2019-04-18,1.274790956539691,1.8872662477593074,1.8742521384124564,0.8954960287815393,1.8336392678044449,1.3804688924121213,1.8609623
2019-04-19,1.2767783949841105,1.8950333341026162,1.8812548622938823,0.9006785867727253,1.8392748500690306,1.3827035166894823,1.8973763
2019-04-20,1.2836428325764355,1.865357534639438,1.8519604806571206,0.9001333690351392,1.8139083190522463,1.390421568297743,1.9028283
2019-04-21,1.278470725492751,1.7834272959853141,1.775876532141606,0.8957001825431902,1.744517715395764,1.3846062714674536,1.8848743
2019-04-22,1.299382300828159,1.804359180318226,1.795738394853209,0.9101604479604405,1.7580019847163648,1.408118443470007,1.8231128
2019-04-23,1.3331230126532478,1.8181412460261517,1.8061828711977932,0.9334920067039666,1.7633809049281997,1.4460551519611733,1.8340266
2019-04-24,1.312004521253638,1.7799211557554293,1.7683664017439422,0.9188886597082382,1.7244818095545236,1.4223103132609602,1.8108002
2019-04-25,1.24062018164973,1.661378104178206,1.6518680018463099,0.8695266924364645,1.6145943959798321,1.3420484350822743,1.770118
2019-04-26,1.2463617335464159,1.672125902735719,1.6626239230980893,0.8734969511568784,1.6237969829954269,1.3485039753106418,1.6768088
2019-04-27,1.2489397283715507,1.6846578370777998,1.6758819978768658,0.8752796236154483,1.6342769240560828,1.3514025343062255,1.6830511
2019-04-28,1.245313419356087,1.6702966193178348,1.6608644395008414,0.8746572186705819,1.614859879454863,1.3473252610875035,1.67874
2019-04-29,1.244115117692429,1.6652049251427579,1.6555556444767325,0.872738275027738,1.604335158545962,1.3455610803476494,1.6313362
2019-04-30,1.244115117692429,1.7245861022206816,1.7156645815550409,0.8924741294747508,1.6748588933966402,1.3775623567614188,1.5947351
2019-05-01,1.244115117692429,1.723611332379302,1.7127692421185972,0.9006076717896739,1.6720265505170435,1.39075072280159,1.7289069
2019-05-02,1.244115117692429,1.7252845033996398,1.7118548562887197,0.911707058340757,1.6750767855823347,1.4087481002823028,1.7240725
2019-05-03,1.3015681708401892,1.7983735976199453,1.780794751074489,0.9548071509922119,1.749856733545621,1.478633936757208,1.7210672
2019-05-04,1.3262610561173704,1.8153111489634013,1.7942996374421458,0.9538968969320625,1.756424943507649,1.5080659263025646,1.837406
2019-05-05,1.3143871643694935,1.813795803367582,1.7953363760594763,0.9625515817084644,1.7543107095115908,1.4939131924979565,1.8321128
2019-05-06,1.3082561551695286,1.8538159540524044,1.841214673811084,0.9480050939991157,1.7734594615661945,1.4866055159512683,1.813864
2019-05-07,1.3215335128912302,1.8428610063884852,1.8271603824766758,0.9319756562846434,1.7584594358317298,1.5024311880031707,1.8170795
2019-05-08,1.3653803681451733,1.8926789548783292,1.8732281192575009,0.9436191249157806,1.8001090348500337,1.5546933053648293,1.7974043
2019-05-09,1.410262156424978,1.9312803853303149,1.9064327035693587,0.9391384011048454,1.828467185192873,1.6081890044280152,1.8276018
2019-05-10,1.4519360377745294,1.974749896746472,1.9454950108571767,0.9478473620440258,1.8665171243285408,1.6578611506122563,1.8396126
2019-05-11,1.6442013470100034,2.225682976085302,2.1815264706690893,1.1662017355711638,2.1058354518801825,1.887026648468044,1.8854004
2019-05-12,1.5915328279999297,2.1875030315910404,2.1518823067284205,1.1692939752182112,2.06559847036676,1.8242497682322136,2.195558
2019-05-13,1.7768602528768531,2.4088728392941676,2.356384726733502,1.258528951049244,2.249939262338233,2.0451458799682922,2.145399
2019-05-14,1.8132581814245905,2.451468979624424,2.3950498019374087,1.274968703696952,2.2994580144111443,2.0885294275011748,2.2931237
2019-05-15,1.859832951393296,2.5270660308602175,2.4686144906010044,1.3220158703822262,2.391680941994487,2.1440429876746103,2.3837059
2019-05-16,1.7887078055471013,2.5308356044753686,2.4920724472294826,1.305449970688628,2.3799547011158015,2.0592672877692944,2.5727837
2019-05-17,1.6757203361699442,2.34100425017477,2.309954134915766,1.303623830519296,2.213130293783348,1.9245948803722346,2.5162694
2019-05-18,1.6535096412857426,2.2771437669195236,2.2449984979078996,1.2695492978973342,2.14716319264583,1.898121459030292,2.3421538
2019-05-19,1.859104879328755,2.59814488598202,2.5472029112055963,1.473031964113467,2.4308937375538746,2.1431752088020573,2.2710555
2019-05-20,1.8151483849874455,2.54892898616779,2.495532347657839,1.4607732106306492,2.379552331153002,2.09078248623633,2.5563934
2019-05-21,1.8046581513704607,2.5677079968230494,2.514205658686012,1.4688896308468857,2.3943746674362614,2.078278952921175,2.4959393
2019-05-22,1.733344456273434,2.417628732221805,2.376193064205031,1.3693372470716807,2.2668969378339505,1.9932784752712178,2.496152
2019-05-23,1.78937002991757,2.4910496380663436,2.4402443623410157,1.431035442865187,2.3270435494991997,2.0600567810092967,2.3718352
2019-05-24,1.8156220601070825,2.5190065205782632,2.4686939046021066,1.4413746261212297,2.3675194379206417,2.0913470898128907,2.4366531
2019-05-25,1.829241397560276,2.5166418084091067,2.468989340079484,1.4322479057856379,2.3714710792064837,2.1075802816677234,2.555797
2019-05-26,1.9756994104386079,2.6985755308278634,2.641151314112374,1.43003849155456,2.534456004994498,2.2821470358498375,2.5788717
2019-05-27,1.9845955945119325,2.7174607017092423,2.6603493600554846,1.4767334588837548,2.5560918939992985,2.2927505785197635,2.7815347
2019-05-28,1.9721121565488449,2.6938327465691225,2.640608494038333,1.4580191335410477,2.5401064148481334,2.2778713285751566,2.8341691
2019-05-29,1.9605079726731118,2.691018523067598,2.6361706894314834,1.4621242511757322,2.541398344945466,2.2640399927930694,2.8055792
2019-05-30,1.8765792512942734,2.513662454683779,2.4704678263145765,1.3735029919435282,2.38966160406239,2.164003424705879,2.841384
2019-05-31,1.936742415653429,2.636611480821507,2.589092593657015,1.4522237925589199,2.5036221965526795,2.235713217795852,2.6675038
2019-06-01,1.9378148229767302,2.5967386308225504,2.5521471669463462,1.4506004274058086,2.466781292736596,2.2369914370895114,2.8013868
2019-06-02,1.9767585411536732,2.641402290832877,2.594774655194841,1.474084531185169,2.508132653154359,2.2834093784806204,2.761716
2019-06-03,1.8389225075608286,2.4499164460993916,2.4114891123890048,1.3677776355061146,2.3290220109349495,2.1191193926887513,2.8153827
2019-06-04,1.743097945202756,2.366959012393178,2.331650922589271,1.3220950244684606,2.2485759318063017,2.0049037762123953,2.5920289
2019-06-05,1.7690867987548207,2.4101494816386877,2.3742672129778573,1.3423031504955183,2.2913427423064188,2.035880497097116,2.4846528
2019-06-06,1.772490000309445,2.5049539135098553,2.4543928466175653,1.4363627083932984,2.36772297121151,2.03993691582934,2.540782
2019-06-07,1.7707785341556586,2.582434243693673,2.5198261728630467,1.4353645354137605,2.4266262521368165,2.0904139133902717,2.6126711
2019-06-08,1.7707785341556586,2.5861200925032968,2.517692207294127,1.4057418683376128,2.4213893113364375,2.0726439418109646,2.6759052
2019-06-09,1.7707785341556586,2.4992307370060507,2.433791864603953,1.3346842184173033,2.3412331801103217,1.9953954940592826,2.6639032
2019-06-10,1.7707785341556586,2.738384988959374,2.6413421643156414,1.425091376310403,2.5322824970479427,2.0950034222325056,2.5659192
2019-06-11,1.7707785341556586,2.8077422524869875,2.6881988950813582,1.4101692931802945,2.569581263900967,2.069515312135719,2.7702422
2019-06-12,1.7707785341556586,2.840892188338147,2.729502840460291,1.507518343630588,2.6167891879722003,2.136907839932478,2.803865
2019-06-13,1.7707785341556586,2.741387911632489,2.639573260499574,1.5059174213701458,2.559877664258065,2.1533790260961654,2.8711324
2019-06-14,1.7707785341556586,2.816949767121987,2.7219722935572856,1.5336151989904543,2.6399368921868116,2.273192996828637,2.8412035
2019-06-15,1.7707785341556586,2.910788051935132,2.802391754075392,1.543255314820903,2.7137390301962636,2.3157350453511243,2.9184108
2019-06-16,1.7916759113696474,2.9078295953580415,2.806590470189759,1.5565365466882166,2.7181394683147984,2.345731413047392,2.9929445
2019-06-17,1.8597052548380935,2.9167003884632057,2.8323831706415716,1.568569362655077,2.744579116834224,2.4393357551746537,2.99384
2019-06-18,1.8113322336494693,2.896474447055159,2.804744963356635,1.5088560967341376,2.710499560358969,2.3727773651539663,3.010774
2019-06-19,1.8491439976877468,2.9428943936871814,2.850603377339416,1.5176986105774948,2.753473703582293,2.424804120857042,2.953641
2019-06-20,1.897329107373696,2.9608347111749818,2.8769074118129403,1.5047988773387424,2.7769236435867906,2.4911038898266082,2.9934125
2019-06-21,2.0312434142800613,3.0900395924194983,3.0108914620135745,1.6042863119270971,2.9143754523249945,2.675362133523781,3.0036955
2019-06-22,2.1130481734446103,3.1741874230268534,3.0957122501361676,1.737202127315555,3.0061220380286158,2.7879207614940333,3.1758523
2019-06-23,2.1446104423939216,3.1336978728915423,3.0687018579786556,1.7201758593966057,2.9803419630451127,2.831348752625004,3.309587
2019-06-24,2.182468024932851,3.1405759508390587,3.080411764227919,1.7189105601976225,2.993579815747926,2.883438688522904,3.2700486
2019-06-25,2.3198432053884837,3.2338662095512145,3.179040476517574,1.7140342242926703,3.0824340759229245,3.072459006555668,3.286449
2019-06-26,2.5424498865574474,3.3165818579602697,3.273728138821822,1.7292608763829698,3.17580316535145,3.3787526897604683,3.3452988
2019-06-27,2.20658617877619,2.893261646100721,2.866458615251207,1.4900738914729852,2.7787825012449465,2.9166239352965917,3.4266276
2019-06-28,2.4347489560242486,3.1193723282133483,3.085524344354214,1.5660019016636617,2.9833998446582766,3.230562463583687,2.9703875
2019-06-29,2.3406922926852856,3.095118231385473,3.0630067826464,1.5851887377203526,2.9818277718496122,3.1011459912962263,3.164265
2019-06-30,2.1309795311998747,2.827420032062947,2.804788231312721,1.5836878615456098,2.730034741341642,2.812593404634721,3.2717505
2019-07-01,2.096098667203321,2.8223165775399397,2.798864280679121,1.5884711560822267,2.730456676143546,2.7645993801529922,2.9838076
2019-07-02,2.1438810563835373,2.8415711996098207,2.8191240741868406,1.539771691631126,2.741581256433837,2.8303451462616813,3.0096858
2019-07-03,2.3618016364857914,3.0349446170336702,3.0084747483065715,1.5791011170636238,2.9163142203482684,3.1301911918744763,2.9750288
2019-07-04,2.2021621892132113,2.838505052535387,2.8184014805807305,1.5521006556851977,2.740533286797132,2.910536579849396,3.1235838
2019-07-05,2.177185355857648,2.8474937251809584,2.8273187815548537,1.539155299865941,2.747222793736674,2.8761698949078562,2.973858
2019-07-06,2.2214935154884055,2.87430246156671,2.8535142585337314,1.5367084710960501,2.7720436733778153,2.9371352714260412,2.9654615
2019-07-07,2.266445731128332,2.9948699402605703,2.9702927911558095,1.565991311360331,2.8784426111454557,2.998986758923452,2.9896488
2019-07-08,2.4220373828432895,3.1298950318011785,3.101881356586357,1.6724000717360314,2.9994417836834946,3.2130716516596314,3.069316
2019-07-09,2.474764274593895,3.138422577774889,3.1099071740637476,1.7084598675400129,3.0011034834759607,3.285620600003528,3.1739624
2019-07-10,2.3848884103144474,2.986075200513993,2.9619498755745326,1.6469939778199718,2.8500403027578143,3.1619567752987843,3.1456566
2019-07-11,2.242621965789184,2.7962512675150224,2.7782275075688037,1.5496982949338163,2.668629643683359,2.9662065226366825,2.9378357
2019-07-12,2.328670223014142,2.8857722520830706,2.864223151236038,1.6085464932971283,2.7489267748804767,3.084603968435444,2.7314277
2019-07-13,2.2466261688461864,2.8006131067649678,2.782617607574844,1.5524367598764521,2.6694189404629554,2.9717161238719956,2.8071485
2019-07-14,2.0215235851416913,2.4433933168119006,2.4333101656082587,1.3984896385151844,2.3298090308710377,2.6619881850194584,2.7151465
2019-07-15,2.0207046968640343,2.5385824753956245,2.521557663836463,1.3979296027706487,2.419656425428479,2.836954891728516,2.349677
2019-07-16,2.0207046968640343,2.2183232485369153,2.2100117075504198,1.2661310777128245,2.124832961213074,2.462748669368869,2.4607806
2019-07-17,2.0207046968640343,2.382027987053589,2.376819892815669,1.3097767880719158,2.259164753142689,2.5342548020795834,2.1664038
2019-07-18,2.0207046968640343,2.639578308925819,2.6260952574629717,1.4045757271261858,2.488770671484502,2.7832710952108073,2.3127148
2019-07-19,2.0207046968640343,2.592667695422982,2.5805672509616104,1.3758179411958509,2.4446354737583365,2.754257066205357,2.5374265
2019-07-20,2.0207046968640343,2.6419381309353773,2.627771191919198,1.4477123413005872,2.4954651102213163,2.8125332236963083,2.4852927
2019-07-21,2.0207046968640343,2.611826770156135,2.599162798587227,1.4294312189604501,2.4676680400999187,2.7680152366068462,2.5587068
2019-07-22,2.0207046968640343,2.520652643514163,2.5106660415598343,1.3827740357468428,2.3835259386065935,2.6981501908162753,2.529055
2019-07-23,2.0207046968640343,2.3969671755392015,2.391385231381753,1.3304756318810689,2.2739533268918395,2.5718414949745,2.4370039
2019-07-24,2.0207046968640343,2.4440307553543468,2.4395050358382964,1.352022710446965,2.319329040597605,2.5541941710833993,2.3307812
2019-07-25,2.0207046968640343,2.443235362023696,2.4382934908981557,1.349934154934352,2.3194843548598647,2.583135039671764,2.3794265
2019-07-26,2.0207046968640343,2.451251427448676,2.4464565334062978,1.4146804668388286,2.3320140454921834,2.57259431539719,2.3814654
2019-07-27,2.0207046968640343,2.3379597260560976,2.3366242817673837,1.3629798939456033,2.227095513249686,2.4777145416257156,2.4142542
2019-07-28,2.0207046968640343,2.3635799830458417,2.36192727379229,1.3884474789354824,2.250273738249055,2.4915719605723288,2.2985647
2019-07-29,2.0207046968640343,2.3382441968111025,2.3369048441169484,1.3642129205410731,2.2290973818191158,2.4816427798481904,2.3319016
2019-07-30,2.0207046968640343,2.3484652935146237,2.346421940298314,1.419357352415353,2.253797287704974,2.5062109785216835,2.3198144
